RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
395213,351,"Watertown, NY",msa,NY,115550.0,120167.0,122492.0,125159.0,128326.0,129758.0,130675.0,124842.0,122017.0,125933.0,128267.0,131500.0,127333.0,134000.0,134000.0,135333.0,131333.0,134667.0,136000.0,129750.0,129750.0,121417.0,127333.0,129000.0,135167.0,136233.0,132900.0,135067.0,139500.0,137500.0,134750.0,127583.0,128083.0,128083.0,130850.0,125017.0,124767.0,127217.0,142550.0,152217.0,150000.0,146967.0,142633.0,141000.0,135350.0,128350.0,128217.0,128067.0,132900.0,135542.0,137042.0,144208.0,145333.0,146500.0,148034.0,148701.0,145201.0,134167.0,134500.0,134500.0,141000.0,142000.0,148667.0,151750.0,148417.0,143667.0,136233.0,135067.0,133150.0,141667.0,144500.0,133667.0,128167.0,125099.0,142765.0,144599.0,145300.0,138283.0,139450.0,145800.0,146462.0,144928.0,136846.0,136159.0,138534.0,146467.0,158175.0,155333.0,152083.0,142250.0,136500.0,135917.0,144250.0,143000.0,129167.0,108579.0,112696.0,124696.0,145950.0,146167.0,152333.0,151667.0,163333.0,162483.0,155483.0,144067.0,138883.0,143300.0,147050.0,148470.0,144370.0,143037.0,142817.0,146150.0,144483.0,148317.0,138333.0,133333.0,128008.0,128008.0,136508.0,137000.0,152000.0,153083.0,160250.0,150667.0,153123.0,142790.0,144040.0,135560.0,153893.0,153727.0,160167.0,149833.0,161167.0,164667.0,167833.0,161233.0,167067.0,165717.0,165483.0,150417.0,144933.0,139617.0,146017.0,153683.0,164650.0,166150.0,170483.0,169833.0,176000.0,172633.0,172883.0,167217.0,161133.0,159883.0,162217.0,173667.0,177667.0,182667.0,183000.0,189000.0,185633.0,186967.0,181967.0,180325.0,175325.0,170300.0,171308.0,176241.0,195142.0,206625.0,213025.0,205800.0,201733.0,189567.0,183833.0,176950.0,185717.0,186300.0,188183.0,188417.0,201750.0,211667.0,217833.0
395089,352,"Sheboygan, WI",msa,WI,133167.0,135346.0,145013.0,140163.0,140650.0,133317.0,137483.0,126483.0,120483.0,114000.0,118583.0,120250.0,119250.0,123167.0,126167.0,132650.0,129717.0,123717.0,122567.0,122000.0,120750.0,110067.0,110067.0,117150.0,124133.0,121700.0,121367.0,120475.0,124208.0,125342.0,126517.0,128550.0,125250.0,122967.0,112383.0,111717.0,110717.0,110633.0,116267.0,114183.0,116517.0,110833.0,118450.0,118417.0,121800.0,115967.0,114833.0,102166.0,105558.0,106725.0,111508.0,112650.0,114150.0,124183.0,120317.0,120483.0,107317.0,106650.0,111317.0,121333.0,125900.0,126233.0,125000.0,124600.0,126267.0,128833.0,125417.0,118550.0,117183.0,113283.0,113483.0,112850.0,117633.0,124133.0,125633.0,128333.0,129833.0,128167.0,126167.0,125500.0,129633.0,130633.0,121300.0,116102.0,115418.0,117402.0,120967.0,122400.0,127733.0,126050.0,130300.0,134983.0,138177.0,136477.0,133543.0,136200.0,136567.0,132500.0,131667.0,129300.0,133133.0,134533.0,136067.0,131567.0,126800.0,127300.0,131267.0,135467.0,133950.0,138050.0,138850.0,145283.0,146517.0,149517.0,155767.0,154133.0,150817.0,141317.0,141317.0,146333.0,149650.0,149650.0,149317.0,154300.0,161050.0,158883.0,159750.0,160317.0,166450.0,166117.0,165467.0,160333.0,156250.0,158250.0,157833.0,163083.0,166400.0,169650.0,171283.0,162617.0,161950.0,163867.0,168883.0,164033.0,165483.0,165067.0,178250.0,178250.0,179333.0,180667.0,180667.0,182667.0,181500.0,171933.0,164267.0,171083.0,184233.0,190900.0,188583.0,185000.0,190667.0,187333.0,194000.0,193800.0,198133.0,190967.0,192167.0,184500.0,190000.0,194333.0,213333.0,228000.0,237000.0,231389.0,218389.0,220022.0,216633.0,216633.0,200000.0,206633.0,213133.0,232133.0,229667.0,238833.0,234833.0
395217,353,"Weirton, WV",msa,OH,60685.0,65085.0,72085.0,69167.0,67083.0,68917.0,71667.0,67250.0,59333.0,52250.0,52750.0,55167.0,59317.0,67317.0,72233.0,78917.0,74917.0,75500.0,74750.0,67583.0,63383.0,54680.0,57180.0,54213.0,65218.0,73635.0,76635.0,72417.0,66000.0,64667.0,60667.0,68667.0,70000.0,74417.0,66917.0,67417.0,72000.0,75317.0,74233.0,69883.0,71400.0,71650.0,69667.0,68167.0,63500.0,63150.0,59583.0,63583.0,68517.0,72083.0,73500.0,72667.0,71554.0,73138.0,68054.0,70000.0,68000.0,64667.0,57000.0,56567.0,58567.0,62233.0,67000.0,73000.0,77000.0,73000.0,71333.0,68917.0,62250.0,56250.0,54000.0,61833.0,68417.0,76250.0,76917.0,83000.0,83167.0,82867.0,77867.0,76033.0,77967.0,75300.0,70467.0,70750.0,76583.0,82250.0,80083.0,81583.0,85250.0,86333.0,82333.0,72000.0,71833.0,72000.0,77583.0,77333.0,78583.0,78167.0,84210.0,87960.0,90127.0,84767.0,82933.0,80083.0,76817.0,76083.0,79233.0,80900.0,76633.0,73667.0,78083.0,83917.0,85583.0,84833.0,83333.0,83500.0,80817.0,84900.0,88733.0,92083.0,85583.0,87583.0,90750.0,94417.0,90833.0,89250.0,96967.0,95883.0,97217.0,85250.0,86733.0,81983.0,85400.0,85083.0,90917.0,98333.0,104750.0,103950.0,101117.0,96450.0,93083.0,92917.0,89083.0,86567.0,90733.0,95983.0,98167.0,106500.0,111833.0,116333.0,110833.0,111000.0,117500.0,112667.0,112833.0,106667.0,110333.0,112000.0,119083.0,124083.0,124083.0,126667.0,127333.0,122333.0,119333.0,119000.0,127333.0,123667.0,123333.0,127000.0,125833.0,128500.0,124000.0,131500.0,128833.0,127000.0,116667.0,111667.0,109667.0,113667.0,115333.0,125000.0,128250.0,127250.0,122250.0
394867,354,"Missoula, MT",msa,MT,218317.0,213333.0,216500.0,226317.0,225317.0,218400.0,211250.0,220233.0,225817.0,230483.0,230833.0,235333.0,232333.0,219167.0,213500.0,213500.0,211515.0,209848.0,211182.0,209667.0,203000.0,201667.0,200600.0,213600.0,206183.0,207150.0,204150.0,216233.0,217967.0,213600.0,215600.0,224717.0,228250.0,224583.0,215333.0,208667.0,203333.0,202290.0,208821.0,210321.0,214031.0,211167.0,214250.0,209750.0,210333.0,203083.0,201750.0,199000.0,207333.0,216983.0,217983.0,216983.0,215333.0,216000.0,210935.0,207602.0,208102.0,205833.0,202667.0,202333.0,216983.0,222150.0,232500.0,230183.0,232683.0,226167.0,227167.0,219667.0,217083.0,208583.0,209750.0,214917.0,221417.0,228550.0,229983.0,234150.0,241516.0,242000.0,233833.0,228150.0,225817.0,221317.0,215467.0,218633.0,228617.0,242817.0,244483.0,247667.0,244333.0,245667.0,246333.0,243833.0,235167.0,231833.0,230983.0,238317.0,244650.0,253000.0,261333.0,263333.0,257983.0,262983.0,273317.0,279000.0,272333.0,257000.0,262750.0,266083.0,276583.0,273833.0,278000.0,274167.0,277983.0,275483.0,280233.0,272750.0,272750.0,268088.0,270904.0,272571.0,275817.0,292333.0,297000.0,306333.0,296983.0,298150.0,295483.0,291000.0,297317.0,297317.0,306817.0,298000.0,296083.0,297893.0,309560.0,320810.0,325167.0,328500.0,327500.0,331667.0,325000.0,322417.0,319083.0,325733.0,328317.0,326983.0,327333.0,342500.0,363667.0,374667.0,379917.0,382250.0,405917.0,418833.0,438333.0,425500.0,427167.0,428833.0,455038.0,472038.0,482422.0,482550.0,473883.0,473833.0,467000.0,477167.0,488500.0,511833.0,530667.0,547250.0,569583.0,568583.0,559500.0,535917.0,531250.0,523750.0,511333.0,515288.0,515788.0,531121.0,527167.0,529167.0,543500.0,543417.0,550233.0
394333,357,"Anniston, AL",msa,AL,111625.0,110500.0,109000.0,107133.0,112800.0,106967.0,102875.0,90208.0,96858.0,97483.0,108417.0,105067.0,110150.0,108883.0,113583.0,113500.0,115833.0,111467.0,104744.0,99344.0,94710.0,94683.0,92583.0,98550.0,101550.0,102350.0,97967.0,97217.0,93917.0,93067.0,85567.0,91567.0,83500.0,84667.0,86000.0,88567.0,91533.0,92167.0,97933.0,104933.0,99383.0,98050.0,91167.0,92750.0,91367.0,93933.0,96667.0,97050.0,101400.0,98167.0,103800.0,104175.0,113175.0,119908.0,110867.0,101700.0,90083.0,88883.0,85883.0,84550.0,86750.0,96583.0,94130.0,92863.0,89196.0,,,,,214150.0,191650.0,178167.0,155133.0,120367.0,101367.0,107733.0,114167.0,109750.0,101567.0,94867.0,92983.0,99500.0,105533.0,103636.0,91136.0,84356.0,80220.0,90887.0,94477.0,97427.0,88093.0,88450.0,96983.0,104733.0,101057.0,95240.0,98990.0,107967.0,110267.0,112183.0,113467.0,109500.0,108023.0,103239.0,101886.0,95280.0,87647.0,88667.0,93250.0,95083.0,98067.0,98483.0,99917.0,101317.0,97950.0,94194.0,97811.0,102844.0,110739.0,109739.0,112318.0,119245.0,119912.0,115667.0,111500.0,110833.0,112433.0,114917.0,124583.0,130317.0,120833.0,105292.0,100625.0,105428.0,115803.0,116270.0,115950.0,105950.0,106150.0,109000.0,112833.0,111667.0,110500.0,108647.0,114780.0,120413.0,113917.0,108583.0,111283.0,128650.0,133603.0,131703.0,132653.0,132883.0,130617.0,128950.0,134133.0,137300.0,142683.0,147850.0,157183.0,161667.0,160167.0,160167.0,164167.0,162667.0,159333.0,156370.0,162537.0,165870.0,164150.0,159117.0,157217.0,157233.0,154300.0,152867.0,146033.0,145667.0,145667.0,143750.0,145417.0,149050.0,165267.0,168600.0,171350.0
395225,359,"Williamsport, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151417.0,141817.0,140450.0,134117.0,133467.0,127385.0,133885.0,139077.0,140358.0,144008.0,139317.0,131483.0,125333.0,125483.0,131450.0,129117.0,137300.0,142300.0,147800.0,142767.0,139950.0,135600.0,136133.0,134150.0,131833.0,126667.0,129500.0,137267.0,146767.0,146767.0,143167.0,137000.0,137667.0,137984.0,140818.0,130151.0,126292.0,129125.0,140558.0,148100.0,151250.0,151817.0,151317.0,143742.0,141908.0,141058.0,140983.0,142817.0,140167.0,145300.0,145467.0,143133.0,148167.0,149483.0,157317.0,152317.0,147167.0,139000.0,137333.0,143833.0,143500.0,148133.0,146633.0,150800.0,144500.0,147817.0,154983.0,158983.0,153000.0,150814.0,151814.0,149481.0,141967.0,140133.0,146800.0,151317.0,161483.0,163117.0,163783.0,151450.0,147983.0,150833.0,154833.0,158300.0,159967.0,163300.0,163167.0,165400.0,169883.0,178383.0,181817.0,177667.0,171667.0,174000.0,175333.0,174500.0,170833.0,168333.0,171258.0,170258.0,175776.0,181351.0,184668.0,184950.0,187117.0,195467.0,185833.0,179667.0,171667.0,184667.0,182417.0,186750.0,189750.0,200667.0,197667.0
394423,360,"Brunswick, GA",msa,GA,179200.0,196700.0,216167.0,212267.0,200600.0,179100.0,178000.0,180000.0,187167.0,191333.0,172333.0,153683.0,132017.0,159433.0,195417.0,228583.0,214167.0,190483.0,179650.0,173650.0,172839.0,177472.0,175805.0,184467.0,167144.0,178478.0,185961.0,187983.0,187650.0,179333.0,206833.0,209333.0,191000.0,176833.0,149950.0,174950.0,163616.0,179583.0,176383.0,189050.0,199967.0,196483.0,178292.0,156458.0,155557.0,142165.0,148798.0,143467.0,173657.0,198273.0,198407.0,198433.0,181017.0,171300.0,163000.0,152500.0,156667.0,150000.0,163333.0,174167.0,200500.0,192483.0,195983.0,179650.0,196000.0,181667.0,168333.0,156000.0,146000.0,151000.0,148333.0,172750.0,178750.0,181583.0,166833.0,178750.0,198167.0,206817.0,185567.0,178317.0,173150.0,189317.0,184317.0,187833.0,188300.0,189967.0,197967.0,196917.0,191917.0,181333.0,182383.0,180533.0,180450.0,174150.0,175333.0,173000.0,173417.0,179083.0,189583.0,192166.0,188833.0,183333.0,176500.0,166467.0,156883.0,159550.0,179667.0,197067.0,196400.0,194150.0,206333.0,214500.0,211417.0,206917.0,201333.0,201083.0,192250.0,194042.0,196175.0,203175.0,210967.0,211000.0,202567.0,205233.0,208567.0,222500.0,215167.0,209500.0,192667.0,199167.0,203833.0,210167.0,213417.0,216083.0,215900.0,204817.0,208650.0,225167.0,236500.0,232667.0,224333.0,233333.0,242633.0,247050.0,234783.0,228367.0,227783.0,240967.0,256417.0,270917.0,283619.0,285953.0,277953.0,264167.0,253667.0,259967.0,268467.0,275933.0,274300.0,269300.0,270333.0,265333.0,275300.0,274633.0,291300.0,280917.0,290917.0,288917.0,299000.0,301167.0,313167.0,308500.0,304000.0,287333.0,310500.0,291500.0,311500.0,289333.0,301583.0,291167.0,300167.0,322750.0,323167.0,328167.0,328667.0
753872,361,"California, MD",msa,MD,266667.0,266500.0,278167.0,284833.0,285000.0,280110.0,270616.0,252283.0,241348.0,227508.0,239175.0,247083.0,251452.0,258119.0,259702.0,267000.0,268667.0,269983.0,268217.0,264050.0,260383.0,253650.0,242817.0,245167.0,250333.0,256967.0,254967.0,261967.0,267000.0,266967.0,261633.0,259967.0,250000.0,242667.0,227667.0,230483.0,230967.0,240133.0,243967.0,253317.0,253052.0,251893.0,244060.0,240158.0,253000.0,240667.0,237333.0,222333.0,235000.0,250000.0,256667.0,268000.0,266317.0,276300.0,260800.0,253317.0,245667.0,253167.0,260283.0,253350.0,248917.0,240967.0,249733.0,260000.0,266667.0,257167.0,252967.0,247933.0,256600.0,249967.0,241983.0,243817.0,246133.0,262450.0,264700.0,280540.0,279157.0,270890.0,263483.0,246733.0,247333.0,237917.0,256083.0,251833.0,245127.0,226460.0,234293.0,246333.0,260333.0,240329.0,235663.0,235329.0,256333.0,253167.0,241500.0,242957.0,255791.0,269941.0,269133.0,269133.0,269983.0,269333.0,262667.0,256000.0,252333.0,251467.0,251467.0,252467.0,255667.0,263967.0,272300.0,278117.0,283117.0,283117.0,284967.0,280000.0,275983.0,268983.0,265317.0,261650.0,267467.0,277467.0,283450.0,282633.0,278967.0,280667.0,280083.0,274233.0,267233.0,266483.0,270666.0,274333.0,273000.0,276667.0,283333.0,296333.0,297333.0,293967.0,287283.0,281750.0,281783.0,281800.0,289167.0,295500.0,302167.0,302150.0,305817.0,309150.0,311667.0,315000.0,315000.0,323333.0,324000.0,317333.0,307333.0,303633.0,313800.0,325633.0,330333.0,340167.0,340000.0,345000.0,342417.0,345750.0,345733.0,339983.0,336150.0,336167.0,345667.0,357333.0,369833.0,377833.0,381667.0,374167.0,363367.0,346850.0,345017.0,341650.0,353167.0,362000.0,364000.0,372167.0,371833.0,388000.0,393167.0
395173,361,"Twin Falls, ID",msa,ID,139866.0,139117.0,141650.0,139833.0,143683.0,142167.0,138833.0,134167.0,128567.0,128233.0,131067.0,137283.0,135450.0,135950.0,131333.0,136167.0,137467.0,137967.0,131800.0,126583.0,125083.0,125750.0,124500.0,127333.0,127667.0,128833.0,124333.0,118500.0,120833.0,122000.0,128667.0,123833.0,123983.0,124650.0,125817.0,121667.0,114333.0,108667.0,108167.0,109833.0,111142.0,114225.0,115558.0,106583.0,106333.0,106667.0,113417.0,111750.0,108733.0,110100.0,114933.0,117267.0,126083.0,128750.0,129400.0,127133.0,123967.0,125362.0,125529.0,123529.0,124667.0,123167.0,130817.0,131633.0,134633.0,129317.0,135815.0,138482.0,142482.0,134915.0,129248.0,130315.0,132550.0,137117.0,140050.0,138900.0,139300.0,134133.0,138133.0,133447.0,136013.0,131580.0,134633.0,133567.0,136583.0,136217.0,141217.0,146892.0,152258.0,147925.0,145750.0,146583.0,147250.0,146167.0,138633.0,144467.0,149767.0,156050.0,157183.0,158550.0,161467.0,159167.0,155000.0,156333.0,149967.0,149800.0,142467.0,148833.0,152467.0,160217.0,164800.0,168667.0,171900.0,172233.0,170700.0,173117.0,173167.0,178533.0,176967.0,185000.0,184667.0,187400.0,186983.0,187317.0,189550.0,185633.0,194300.0,199667.0,202150.0,192717.0,191517.0,189700.0,191467.0,195083.0,205750.0,217883.0,216633.0,214700.0,212883.0,213533.0,215467.0,213817.0,212667.0,214333.0,218175.0,223808.0,226642.0,234220.0,237587.0,246403.0,246650.0,253317.0,258150.0,262900.0,264400.0,267250.0,274167.0,289000.0,292333.0,299000.0,306000.0,315000.0,323150.0,321483.0,328817.0,319000.0,325000.0,319500.0,339500.0,344333.0,357500.0,354167.0,352000.0,347000.0,332000.0,316667.0,297650.0,304317.0,303983.0,316167.0,312833.0,331467.0,338217.0,348883.0,345271.0
394495,363,"Cookeville, TN",msa,TN,95008.0,91508.0,98429.0,104255.0,102088.0,100667.0,90167.0,90683.0,94350.0,89350.0,92167.0,94000.0,101333.0,106400.0,104733.0,108400.0,101667.0,97833.0,93888.0,95555.0,98888.0,97500.0,98317.0,91983.0,98267.0,101450.0,114617.0,121000.0,109333.0,97500.0,89833.0,101183.0,109350.0,113118.0,110901.0,110359.0,113425.0,114425.0,106133.0,102133.0,101750.0,110583.0,109572.0,105822.0,102155.0,95500.0,95333.0,98667.0,100333.0,109833.0,116917.0,122167.0,121167.0,117675.0,116925.0,109325.0,108567.0,108650.0,114583.0,117883.0,123050.0,123092.0,115458.0,112208.0,113167.0,113167.0,112000.0,112305.0,117805.0,111972.0,110833.0,109617.0,116450.0,118817.0,122533.0,121617.0,120750.0,116583.0,116250.0,114567.0,109400.0,110300.0,115917.0,114500.0,111017.0,107083.0,115667.0,124833.0,123167.0,120500.0,118833.0,120500.0,122750.0,120417.0,123250.0,123167.0,128500.0,126633.0,128967.0,130933.0,130633.0,131934.0,126967.0,127500.0,129533.0,127867.0,130917.0,129500.0,130817.0,131567.0,132733.0,136767.0,135433.0,135683.0,133667.0,136500.0,141917.0,144333.0,148500.0,147367.0,149950.0,149283.0,144917.0,144917.0,148529.0,151913.0,143579.0,137933.0,136967.0,145950.0,144650.0,144617.0,147283.0,150950.0,155283.0,160467.0,159767.0,159886.0,156386.0,155086.0,158500.0,154000.0,155750.0,157250.0,168383.0,180633.0,180633.0,181750.0,181750.0,186167.0,186733.0,188983.0,194567.0,194583.0,193333.0,190367.0,197367.0,204033.0,212833.0,225150.0,231817.0,236317.0,246000.0,247667.0,247500.0,240500.0,245483.0,258650.0,261650.0,266167.0,269333.0,269333.0,267300.0,255800.0,252467.0,250000.0,246667.0,246900.0,241067.0,244400.0,245833.0,258333.0,258333.0,257650.0,264317.0
394893,364,"Muncie, IN",msa,IN,72633.0,80050.0,95383.0,95017.0,94100.0,83100.0,83100.0,80517.0,76867.0,74067.0,66550.0,62317.0,66550.0,75483.0,91400.0,93300.0,96300.0,92550.0,87517.0,81517.0,86933.0,72833.0,71483.0,58450.0,73617.0,75767.0,83167.0,80833.0,81867.0,75000.0,75967.0,72908.0,79725.0,73425.0,60150.0,62817.0,65150.0,81983.0,80000.0,85000.0,83000.0,84167.0,79833.0,82167.0,79833.0,77147.0,82564.0,79981.0,85000.0,80583.0,84917.0,87833.0,91233.0,93467.0,92633.0,83717.0,81233.0,77183.0,72667.0,65150.0,64283.0,79317.0,91800.0,95467.0,89800.0,86500.0,85967.0,83300.0,77300.0,70233.0,68383.0,70583.0,77683.0,80233.0,84533.0,87200.0,88500.0,85917.0,82583.0,81917.0,78200.0,76500.0,76867.0,83167.0,87533.0,91500.0,95983.0,99317.0,96983.0,90633.0,83300.0,80042.0,79225.0,80525.0,78050.0,78383.0,79050.0,89517.0,91533.0,96717.0,95218.0,100468.0,100301.0,99900.0,94133.0,82483.0,74650.0,73333.0,90300.0,97267.0,101067.0,98433.0,99633.0,99167.0,90167.0,88500.0,93917.0,97917.0,97050.0,89950.0,91267.0,92633.0,100317.0,106167.0,106500.0,105717.0,97883.0,94383.0,90667.0,91333.0,98667.0,98000.0,100333.0,102167.0,105983.0,111983.0,109633.0,110317.0,114050.0,114900.0,111067.0,106500.0,107300.0,115767.0,120267.0,120300.0,117967.0,115783.0,118450.0,117483.0,117000.0,115967.0,115950.0,117950.0,116650.0,112067.0,109400.0,111900.0,126467.0,132133.0,137300.0,130983.0,131650.0,126983.0,126667.0,119983.0,118900.0,121567.0,124917.0,132667.0,136333.0,138000.0,139500.0,138000.0,141333.0,135250.0,129750.0,128067.0,135983.0,141650.0,141667.0,141667.0,153333.0,158400.0,159733.0
394857,365,"Michigan City, IN",msa,IN,98983.0,112317.0,116983.0,114167.0,107833.0,106333.0,108834.0,110167.0,106984.0,83817.0,71800.0,67950.0,78617.0,87300.0,98667.0,107500.0,101792.0,100792.0,104275.0,107233.0,110150.0,102300.0,94717.0,82967.0,82983.0,91817.0,100817.0,107633.0,117467.0,112800.0,112667.0,109300.0,106633.0,100550.0,83217.0,84619.0,85869.0,93069.0,104833.0,102833.0,106667.0,97000.0,99500.0,94167.0,98133.0,99283.0,99583.0,93617.0,102633.0,112917.0,117917.0,107250.0,114033.0,110283.0,109950.0,100250.0,100000.0,96292.0,102042.0,101875.0,111917.0,115167.0,126483.0,132150.0,122967.0,117067.0,111900.0,106417.0,108583.0,109083.0,111083.0,104333.0,102000.0,108083.0,119750.0,127417.0,125317.0,118317.0,114317.0,111417.0,118583.0,117000.0,120250.0,106750.0,99667.0,107000.0,117150.0,127817.0,126483.0,129333.0,132333.0,128583.0,126533.0,129950.0,124367.0,121500.0,108083.0,115750.0,120333.0,140483.0,146150.0,145983.0,130750.0,123750.0,121733.0,121567.0,118567.0,111750.0,116333.0,121333.0,127667.0,129567.0,132217.0,137550.0,133900.0,139817.0,131117.0,132367.0,131467.0,137800.0,138950.0,133283.0,139617.0,142967.0,146967.0,145500.0,148833.0,144333.0,139833.0,126667.0,130167.0,133833.0,145833.0,150850.0,154517.0,156650.0,156967.0,148133.0,148800.0,148467.0,153300.0,144667.0,137417.0,133500.0,133917.0,148583.0,159167.0,173450.0,171033.0,173569.0,171535.0,168035.0,164833.0,163833.0,164000.0,162333.0,154074.0,160740.0,163407.0,170333.0,172000.0,171000.0,172500.0,172500.0,174800.0,168967.0,168967.0,189833.0,199133.0,197133.0,186267.0,192967.0,204133.0,208167.0,206167.0,202083.0,189750.0,187300.0,173883.0,170633.0,170567.0,192067.0,203650.0,206000.0,199083.0
395039,366,"Roseburg, OR",msa,OR,176883.0,173383.0,175417.0,170667.0,174333.0,177667.0,186500.0,182167.0,171167.0,162167.0,163667.0,168000.0,166500.0,156667.0,156150.0,159483.0,168650.0,159167.0,151500.0,142850.0,148683.0,160850.0,163667.0,166167.0,159067.0,155067.0,155067.0,155167.0,154750.0,149083.0,149650.0,162400.0,164734.0,166667.0,166333.0,167167.0,165092.0,152092.0,142892.0,139300.0,133392.0,141758.0,139092.0,149167.0,152500.0,155817.0,144317.0,136617.0,133300.0,140800.0,141667.0,144667.0,144833.0,148500.0,142833.0,137500.0,138150.0,144150.0,140817.0,138833.0,139667.0,155333.0,158266.0,166600.0,162183.0,165233.0,149400.0,150150.0,145333.0,151150.0,140817.0,140983.0,149500.0,159500.0,161667.0,167772.0,176072.0,179655.0,170550.0,156917.0,156000.0,146817.0,157150.0,152150.0,165667.0,156500.0,168000.0,167333.0,173000.0,172167.0,173833.0,179000.0,171167.0,163167.0,159333.0,160733.0,162033.0,167500.0,172267.0,184967.0,195000.0,198400.0,195700.0,195367.0,196717.0,192750.0,184750.0,183500.0,186167.0,193333.0,201667.0,206333.0,207500.0,206967.0,203300.0,199950.0,196317.0,197650.0,195000.0,188000.0,194917.0,200750.0,217750.0,223150.0,223317.0,211317.0,204667.0,209667.0,218333.0,230000.0,225667.0,215650.0,205983.0,210317.0,228667.0,240000.0,245000.0,246483.0,241317.0,238983.0,238167.0,239250.0,239250.0,233250.0,228333.0,223817.0,230783.0,238117.0,252405.0,254072.0,260722.0,260767.0,265800.0,282483.0,274000.0,275667.0,260700.0,270547.0,273881.0,285514.0,300000.0,305000.0,304167.0,305500.0,308833.0,297247.0,298980.0,303980.0,323067.0,335333.0,343667.0,347500.0,338833.0,328817.0,329983.0,323317.0,325000.0,300000.0,296667.0,292500.0,305167.0,317333.0,328000.0,330167.0,328667.0
