RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023
394658,133,"Gulfport, MS",msa,MS,127742,131133,132133,136633,135667,139000,138667,140167,138000,139650,135817,133400,129417,135000,134583,136917,135250,144583,144917,150000,146167,143833,142250,137583,135850,134333,137500,143233,145167,150667,155583,158817,157983,154733,155300,155367,154367,155900,158333,161333,160333,162467,167133,169300,169830,170663,174663,178458,176292,171792,172167,174667,180667,181000,187250,188417,190083,190667,189167,188333,184233,185733,189900,198333,208833,217167,220150,216983,211567,206250,206250,203300,200467,197133,198833,210000,219667,229667,227417,221083
395051,134,"Salisbury, MD",msa,DE,227333,221000,226000,230000,240333,238728,238962,241295,242900,247000,248333,245667,242983,237650,241983,240333,245000,247833,243667,237667,236750,244000,246667,239417,234667,234150,241117,243450,249800,245833,248500,249333,255667,259000,261750,262750,262417,253000,253000,257500,264133,270767,278600,291967,300333,301333,304667,304333,297223,293865,292532,306975,312000,317000,319967,321967,331300,332633,338967,339633,340000,340000,338333,350000,363333,372667,369083,359083,361417,358333,358300,343297,343297,339997,355000,360000,366667,368750,368917,382250
394596,135,"Flint, MI",msa,MI,120033,116200,118833,121167,127667,132367,135367,136367,134000,132667,130667,131483,131817,126929,126762,128095,135583,140900,146267,148667,145367,141633,137800,136967,136650,138117,136950,135633,138300,144967,151300,152333,148667,145450,143783,142750,138867,139200,142533,149967,150117,155150,156817,161667,160667,161750,163417,160417,158167,152500,158133,160300,170467,171167,176000,174833,180133,180967,179300,175000,170000,166833,169583,176750,184483,186733,187067,190500,188833,184667,177983,176483,172317,171000,170483,179633,190783,197800,200483,198667
394972,136,"Peoria, IL",msa,IL,109333,106667,110000,113000,115333,118667,120833,123333,121000,120000,115167,114167,113333,111667,110667,115500,120500,123167,125000,125633,126467,118133,114750,113917,115250,115833,112000,110667,114500,121483,125483,123483,120333,123000,122583,119583,114550,113467,119133,124167,128000,130317,130900,127900,126250,126167,132333,128967,123217,117217,118917,120833,125083,128417,133750,135333,132000,132333,127333,125667,119833,121500,126167,128000,134633,139133,144300,143333,140000,138167,134667,130833,127000,123333,123750,127583,137417,148333,153333,152167
394439,137,"Canton, OH",msa,OH,120483,121100,120767,125433,127500,130317,131183,130517,130367,129167,130167,128500,127133,128550,130050,131750,133000,135667,140167,143750,140417,137917,132667,134300,131883,132883,131217,133850,137183,142217,146333,145000,140500,136833,132800,135633,135950,139650,141317,142000,143817,147150,153450,158400,158367,153700,146933,145300,141617,139783,139683,148067,160567,162317,165917,165250,168583,165950,165950,164467,160167,158500,158333,158333,161667,164983,170817,171150,170933,171767,168100,167700,163283,161583,163883,173967,180667,182333,183300,185833
395070,138,"Savannah, GA",msa,GA,180417,180250,182167,183667,188250,196583,201083,198333,191667,186667,186650,186983,192219,194235,194569,198583,201583,209500,208583,211917,207500,207667,202333,199333,196583,196250,199250,202417,214750,222233,230313,224980,219330,212333,210300,214300,219300,219500,218833,219500,221667,225333,228833,235867,242833,247000,249717,249083,249417,247333,249667,252667,260000,263333,270000,268333,268333,262833,269500,271167,273042,271375,275375,288000,304500,318833,318167,313333,308333,313333,311667,303333,300000,304333,315967,320967,330133,338467,342300,339967
394327,139,"Anchorage, AK",msa,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371667,375000
394372,140,"Beaumont, TX",msa,TX,138167,132317,130817,132150,137500,140500,151800,149467,152467,141667,138000,132750,125750,125083,129300,138967,147133,148167,151167,152417,147917,146917,146167,154667,153500,158833,153500,162500,159317,166283,161783,165967,164333,172050,176717,173717,166417,153667,156500,152150,159550,159717,163617,161617,160617,170983,171800,179433,168267,164300,159333,170075,186575,191908,188317,180317,184650,186667,189667,191167,189500,190317,191650,195650,206500,201333,209500,209500,214333,212167,190333,182117,178750,187250,189300,191000,192817,188717,193950,183800
395096,141,"Shreveport, LA",msa,LA,146920,151820,150153,150034,147968,153634,153750,151083,144917,143400,138200,134033,132800,135500,138500,139300,141650,145150,154249,157566,163858,153792,154125,139333,140483,135967,141883,146733,153417,159167,164133,166267,166100,156433,156383,156383,157750,157833,154667,157750,150750,155083,160000,169000,172167,174833,175333,173833,170000,173400,180067,186550,193983,204317,209333,206333,198417,205083,202583,206167,196167,202000,198333,204967,206633,214967,218333,219167,212000,201250,197667,198167,198917,196667,196633,198967,204633,216333,223983,211617
395164,142,"Trenton, NJ",msa,NJ,236000,220167,225167,241167,261167,266167,278333,290983,288650,265650,243667,236750,238917,232250,236500,238833,253167,269833,288333,294983,280817,264483,247833,240333,234500,232867,231867,241700,255833,278500,286000,294500,281167,274333,265125,265125,255125,248333,248000,264667,272833,289817,298150,313150,313167,311500,308333,301667,303167,294833,298167,298333,311000,329333,345000,355333,346667,329333,319650,318317,324983,318333,313333,315483,333817,350483,363000,377167,378833,373667,357833,351583,341083,327750,319000,333333,361667,396667,411383,421050
394875,143,"Montgomery, AL",msa,AL,135182,133417,133333,139833,148667,153800,153467,154300,150667,145667,144300,143300,147983,145333,149417,152651,159775,158858,160274,156000,157467,153117,154600,156267,155283,153633,149667,154275,162858,167358,170417,165607,165740,164407,168300,163917,157508,149508,153325,162200,174167,185767,187883,184583,178583,182000,182000,175667,169150,167450,173117,179967,186667,196667,202083,204083,200750,198667,193300,188133,186133,191167,193000,194083,199083,206775,211025,207692,203667,196667,189333,186150,178467,180467,183317,192667,203083,204250,207917,204333
394520,144,"Davenport, IA",msa,IL,123667,120000,116667,119333,129500,136667,140833,138833,134500,128667,127333,127333,128167,128167,129083,131000,132500,137417,138667,137167,136967,137633,137633,132500,131167,131500,133667,133000,136750,141750,145917,149833,148750,146750,138750,135500,135967,138883,137300,138967,142717,147683,144050,145717,147500,152250,150583,150083,148023,147689,147356,148000,148300,153300,158300,162100,160433,157100,153667,148933,146433,145183,147667,151500,155750,162000,169000,169667,164667,159125,159292,156958,151500,141333,140983,150317,162983,170667,176500,181500
395146,145,"Tallahassee, FL",msa,FL,162667,161333,156633,159967,166800,176167,176167,173500,167500,171667,170833,174917,174817,182117,179700,176633,175667,179383,183383,182050,181300,179800,182300,181000,180083,175583,177250,178517,185767,190100,195617,194867,187200,189467,188967,198300,194667,194750,200417,208083,217333,211333,209000,204667,215417,222250,229917,223167,221333,211733,211067,206733,213000,220317,224650,224650,220000,223583,228583,236583,236000,231000,228333,235333,241667,248000,254667,258333,256667,251983,255317,256817,253167,248803,247303,252720,262750,277917,284500,285250
394576,146,"Eugene, OR",msa,OR,240633,239633,242967,246500,255000,260333,264000,265667,267667,268083,267417,261750,257667,261667,267667,276000,276000,287000,292687,297687,294020,291167,286167,287667,286500,287500,285500,288833,292917,301750,308250,314333,309317,304150,299650,306333,313333,321667,323333,325333,325333,330000,333667,341667,345333,353000,353333,350667,347833,350933,363600,369267,379500,390167,400667,409000,408333,408333,405667,405667,401926,406259,413976,434550,447550,446500,446167,443167,450267,443433,431767,423000,420000,421667,420833,427500,439833,455067,458733,457067
394901,147,"Naples, FL",msa,FL,306667,320000,320515,325515,327182,322333,313333,305917,300250,305917,310000,311667,311667,318500,339000,344000,339645,325811,320811,311667,306667,306667,311667,315333,318667,318667,324333,324333,332667,330000,325000,311667,309000,312333,317333,320000,319667,326917,338550,345217,339633,335333,339667,349667,355667,363333,368333,373333,376833,384833,389833,400667,408583,418583,419583,422000,422333,427000,441333,459250,486250,503583,527000,538150,561483,576483,571000,559000,540633,529633,536633,535000,565000,566667,594500,609667,616333,608917,592083,590083
394332,148,"Ann Arbor, MI",msa,MI,230179,225212,222879,225850,243831,258665,262815,257750,253118,243684,236434,227900,234167,243500,257335,264502,272168,275000,279333,275000,266667,258333,253000,251583,248250,251250,261000,271167,276800,283467,283300,283333,274667,275633,265667,264333,260033,257333,258950,266783,286083,292800,296600,289783,286450,279817,283333,283742,282075,276408,287667,303500,322667,328500,335967,329133,323967,311667,317500,315167,311333,310500,313833,335833,355250,371917,373250,363667,352000,339833,335000,332997,322997,316330,315000,349661,382994,410828,411167,397833
394927,149,"Ocala, FL",msa,FL,128800,127967,128333,128000,132000,138000,140917,141083,142917,144467,145267,141767,139267,141633,144150,145750,146383,150533,154633,156667,156633,158104,158104,158138,156000,156167,155750,157333,158833,163583,166000,166367,161367,160700,162000,166000,166633,166233,167717,169417,167817,167400,169400,175700,176633,179633,182167,183500,181833,181000,187333,197333,206333,213317,218383,223383,229400,231000,234333,235983,238775,244442,248458,255667,261333,268000,273462,273795,268795,265833,262467,260800,254967,259000,262333,267317,266617,271583,274933,274967
394679,150,"Hickory, NC",msa,NC,130667,126917,120250,125333,129417,136083,136333,137300,138967,139300,140000,135917,137583,140583,141333,141000,141167,144650,147317,149483,152667,148333,147667,146333,147750,146333,146333,151250,158000,160967,165633,165633,165500,161167,162167,166583,165917,164917,164667,170667,174000,176667,179650,183650,188650,189833,190167,188500,187000,186333,186000,188333,196333,206333,211167,209333,206000,206167,213000,213333,215667,213833,215500,219833,225000,232500,232833,237833,235333,236667,231333,231333,230500,224167,227500,230000,240000,245000,250000,258750
394602,152,"Fort Collins, CO",msa,CO,323167,327167,330500,335583,340583,347250,350250,350250,343583,348333,347000,354667,354667,361000,365000,368333,375167,377667,379333,377500,375667,374500,372817,371483,371650,372690,377957,382290,388600,393967,393967,392967,386333,381333,373317,373317,376150,377833,382000,389917,397756,400256,400339,405833,415133,420967,415967,405000,401667,410000,421748,426748,440581,450500,468833,471667,475167,474833,475500,479500,481500,496133,513633,538633,550917,554250,547583,540000,541667,541667,538333,528500,523500,526483,536317,544650,553333,556667,566667,563333
395033,153,"Rockford, IL",msa,IL,107470,107053,106667,114167,117667,121167,119000,119500,118667,119667,120333,122000,117333,113500,110500,116333,122833,128167,129833,127333,125167,123500,123000,119483,116983,115817,116000,120417,123550,128383,129800,134833,134333,130167,127167,126000,126000,122417,125417,130250,132817,133567,138067,141417,143000,140333,142500,140250,136917,131722,128638,132888,140917,150917,154833,156167,157500,154333,151167,148167,144000,137917,137917,143750,155667,164000,167333,166500,161500,161500,156667,153333,146667,143333,143667,150333,158667,164167,166833,169167
394796,154,"Lincoln, NE",msa,NE,150500,150667,151333,155667,157333,161667,166000,169667,169000,166000,164333,162583,165567,169233,174567,177917,177083,182000,182671,186171,182588,179750,179750,177833,176667,173333,178300,183300,189967,192333,192833,190317,189317,190483,188667,184667,183000,179667,182417,183083,195733,198983,206983,207000,208667,209000,209750,209417,206750,210000,214667,222000,223000,225719,228928,232244,234125,233883,230850,230233,226933,224983,231667,241673,250090,253423,257750,262167,258833,252833,248083,245417,247083,245000,250167,254500,264833,275317,279317,281733
394622,155,"Gainesville, FL",msa,FL,159500,155833,155750,160750,168083,171667,174667,173500,171500,170167,173583,178583,175883,171300,172133,176667,185667,186817,189067,189067,186583,185000,189667,190167,191000,189333,194667,197167,195000,196667,198833,197167,195500,199133,203783,207117,202717,202233,200567,205000,205000,210950,213950,216283,218667,215667,223333,221667,226667,225333,222417,225354,227521,230438,232500,236667,245000,248833,251333,251333,243833,243000,246333,259250,270333,278667,281083,276451,271451,266451,271667,273333,280817,279150,277483,278333,283083,299750,304750,299333
394405,156,"Boulder, CO",msa,CO,434927,428510,449617,451667,476392,478059,474726,461750,460083,457533,449117,460750,474967,494467,503500,516349,531016,536982,522967,512133,502167,508333,505000,518333,515583,525250,519183,530267,536267,535667,532917,526583,522917,516943,517610,517277,519750,521217,534550,540546,539079,526079,532333,550500,570500,577833,573500,567500,560833,557000,572000,617000,644833,667833,649500,645000,624250,642417,649583,657917,638083,675583,709333,754333,771333,780000,758333,728396,713729,705146,690083,692250,692500,700167,716000,747667,773333,768333,763333,753333
394646,157,"Green Bay, WI",msa,WI,149583,152733,150400,152233,154483,157567,164067,165750,164833,159633,158017,159767,163300,163233,167483,164783,173133,175800,178500,173500,171667,172333,174667,172500,169333,168250,168467,175133,179650,188233,192733,193667,190900,185733,185700,181500,179483,174150,178483,181167,186467,189133,196633,202233,203867,202200,198967,194250,194250,190417,199117,200783,212283,218333,233333,235000,235000,231667,240000,236667,230000,223333,230000,243333,253333,258333,255300,256133,259467,270833,266667,266633,256633,251967,255333,258650,267817,278067,286417,298583
394488,158,"Columbus, GA",msa,GA,133614,133297,133917,139783,140283,145867,154634,154300,149934,148633,148883,147217,135933,137317,138517,148467,152333,161500,164167,162000,160167,154833,158800,157633,153199,150866,150533,158633,164667,172633,176633,173217,167667,166983,167733,168617,165300,161933,164967,169117,174117,174083,176600,175300,180467,183133,186633,186483,183233,179367,177383,179883,186917,197500,204833,204500,199217,195000,193333,194200,194167,195833,194333,206000,211667,216667,206633,207633,207950,213317,201650,189583,183917,192250,198917,201833,202833,211250,216983,223467
395107,159,"South Bend, IN",msa,IN,113392,111629,114212,119504,125833,128833,133750,133317,135633,134367,137267,130617,127800,123400,126067,125650,126083,131983,139533,145367,145467,138833,137000,129417,129417,123750,124000,129000,139633,149967,150967,155083,153233,150567,142283,140300,135800,133300,133300,144467,151167,157000,162000,167333,165098,160098,159765,161667,155000,148333,143300,150733,159067,171767,181333,187967,187633,180633,177333,174333,168333,163333,165867,176867,192033,200333,208667,203167,207000,201167,196500,185125,177958,181292,180333,186667,190333,197000,200333,208333
395109,160,"Spartanburg, SC",msa,SC,130367,130580,131247,134880,136600,143433,144200,145567,144700,144967,146633,145667,144850,147184,151517,157300,156633,156133,157483,159150,157983,157333,154750,156083,152650,156246,156396,162496,165817,170767,174098,174732,173282,170450,168450,168797,168463,168830,168500,173833,176500,181500,184083,191417,193083,194150,194117,194117,193617,190317,192233,196833,204167,213917,219248,221915,221915,221567,224567,222567,225333,226333,231667,235667,238333,247333,250667,253650,249232,249232,244582,241167,234500,237333,239500,247833,252083,255750,257567,257483
394645,161,"Greeley, CO",msa,CO,276633,278300,280000,286000,294950,299783,302150,303200,305033,308333,309983,312783,310378,312061,313261,321667,325000,329333,330000,330367,327768,327768,330734,333000,331300,325300,329300,334333,344000,343667,346667,346300,347967,346633,345000,345833,347500,345833,350000,356000,361167,362833,364750,371217,375380,377463,379163,381667,380608,380108,389908,406627,425627,431494,435233,433400,436067,436667,443333,446667,449300,452633,462508,474875,488875,493167,493167,484167,476667,471667,466667,462000,455000,455000,453400,461233,472900,489137,494970,486637
394808,162,"Lubbock, TX",msa,TX,138625,134958,134867,143067,148733,156600,155150,152150,147717,149167,153167,154633,152383,150717,150917,154450,156817,158484,160701,161192,162479,159313,159454,160500,158992,164825,161408,166696,165429,169846,170867,170883,169217,171583,168333,167333,158333,162250,165583,173750,174500,178833,185542,187992,188158,183283,186833,186667,185667,184000,184000,186667,193333,201667,210017,208017,208683,208250,211083,208250,203667,199833,210333,218667,228333,230333,233667,232000,227000,224000,220667,215333,216083,212750,215917,214833,222500,226667,228333,228992
394471,163,"Clarksville, TN",msa,TN,143317,144833,145500,147250,145567,146265,150199,151032,152667,152000,150667,151667,149500,153763,154429,159929,161583,167583,168917,169667,167000,163667,161983,161300,162633,164750,164767,169767,173167,179833,182167,183333,180000,174000,171500,170167,173167,174333,176667,181300,183600,187767,191133,196800,200633,200633,200333,200833,199833,201833,200667,211667,220000,233333,236667,240000,239967,243300,244417,244417,241750,248967,259000,270000,275000,281667,286333,281333,274667,268333,269667,263000,259317,256317,264650,268333,276000,281667,286667,284000
395028,164,"Roanoke, VA",msa,VA,168500,169167,166000,167667,169333,174242,178575,178575,179000,172908,171242,165614,171039,172372,172500,171167,174825,182658,183642,181317,182842,181525,179358,175800,177117,178108,176475,177158,182000,189933,192933,197517,191242,190242,189308,192633,192967,188317,191500,196817,201517,205446,209546,215679,220083,222483,221650,218317,215167,214800,214800,212300,218242,222575,228575,224317,230600,232083,235433,233317,231667,232167,229817,236520,247270,259587,261217,257300,250333,251392,244725,241542,243783,244783,251633,243567,254225,259225,273992,268450
394579,165,"Evansville, IN",msa,IN,129967,127967,129167,130833,133833,133633,135633,135467,135167,132833,131333,130667,136333,137667,139583,139583,146417,150975,152642,146808,144000,143967,146633,146783,142650,139733,141217,143967,150800,152333,154750,154583,156417,158717,159600,156933,152833,151533,147033,147917,147900,156150,159733,163265,167165,169298,169783,163633,166083,163567,166400,167150,171333,178334,183050,189017,187017,186300,181000,182167,174333,174033,171200,179367,187900,194567,192067,188458,186042,191875,190717,183045,173045,174578,178833,188833,197333,211500,218167,218375
394747,167,"Kingsport, TN",msa,TN,123900,119067,118000,119333,121667,125000,129000,131500,130500,129001,130168,130501,128000,126817,125150,125983,129417,134583,135417,133833,134000,133931,131264,126598,126000,127500,132050,132508,133508,136792,139333,143317,142150,148133,148817,145483,140500,134900,140567,142958,147183,149850,152458,158317,158317,156650,158333,155333,156000,150967,156667,161000,166033,167333,170667,173917,171000,171000,171083,175133,169550,165383,165250,171000,183500,188500,195833,195833,194500,192333,185667,186900,189733,196400,191233,189867,193200,210133,221417,228117
394741,168,"Kennewick, WA",msa,WA,214313,214313,214843,219843,224843,232860,236990,243563,243943,244366,240210,239325,238165,240701,240087,246787,250073,260573,267146,277240,278206,276300,271785,267485,267818,268078,272912,278412,286526,301026,303859,305833,300081,301747,303662,305945,301945,295697,294167,299167,304333,304483,313750,318383,325067,324467,327767,326700,327033,325766,328333,329083,342417,354083,368333,375000,375867,377533,372533,378333,383300,389133,394133,400000,407500,412500,416333,414667,414967,411133,404467,398333,387500,389500,388667,389333,392333,402333,412750,417717
395179,169,"Utica, NY",msa,NY,108633,107217,100133,101567,101080,103497,108790,116026,122360,124563,126210,125458,119895,113582,112667,114000,121667,121667,126200,125867,127367,126167,125167,126420,125087,125153,121817,120067,116833,122750,127642,134808,135275,138800,137800,137333,134000,129728,129395,129028,134458,137158,143025,145242,146875,149708,151667,153000,149367,147700,145367,150667,155167,158800,159767,162230,166263,170297,167667,167333,165650,166817,167648,165331,166648,165483,171150,180250,188583,191083,184500,177833,173667,171933,169600,167933,165067,172200,182150,193583
394660,170,"Hagerstown, MD",msa,MD,160300,163132,163965,167665,170500,176833,180667,177833,175750,173583,173083,170500,170833,175000,176667,180000,178500,181500,183167,189333,186583,186083,179733,184483,182150,182167,177167,181000,187000,194300,196633,197300,195633,193967,193783,196450,198117,201800,200667,205333,205165,213332,216998,221500,221833,223500,224000,220167,215500,212167,219575,225908,227575,230000,233333,242366,244032,247366,248333,250000,247667,248667,253833,263667,271000,272500,274967,269967,268300,261633,261633,259933,256632,255548,257248,267250,278333,288333,288333,286667
394543,171,"Duluth, MN",msa,MN,136083,127083,128333,130833,142284,153284,158934,160817,154633,149550,147450,145133,145067,144583,138750,138667,136250,149583,157667,164333,161917,153203,149853,148936,149150,145833,148167,152333,160667,164967,169967,170117,163467,158133,156317,152917,146583,140083,146567,162613,175113,185379,186500,188542,188542,187692,186317,177883,173900,165567,165667,173333,185000,200000,201633,209967,202967,204633,197967,194967,181667,176667,183167,195000,211667,218833,225300,222300,223617,225317,219650,205333,187833,191167,193833,211167,216000,236167,241833,245667
394803,173,"Longview, TX",msa,TX,146583,147713,143130,144847,145554,151388,155588,152417,150167,146000,149000,150750,156750,151583,154833,155467,159967,160967,165167,164167,160333,155333,158333,163167,164000,162633,160883,167550,172583,177333,175917,178250,170917,168500,166150,170317,164150,164167,164483,169520,171187,178037,181333,183000,184333,190300,195300,190967,189167,187988,195284,200784,204629,207333,212667,218333,219250,219483,219483,223233,218833,219500,226833,239000,245000,246275,246175,244508,241383,236817,241817,246667,244000,242750,233900,239900,236150,245333,253500,243855
395229,174,"Wilmington, NC",msa,NC,214333,211917,212667,222667,227000,228833,230000,236333,234500,234333,231000,230000,228667,229417,232583,236250,237167,241667,241667,239000,234833,235667,234917,232417,232917,232000,235333,235667,241833,245750,249083,252917,258667,258083,262417,256083,252667,251333,258833,265833,263800,264800,276800,290000,297000,298667,295500,296000,289000,288333,292333,296000,306667,310333,321667,323333,323833,322500,326167,330333,335333,336667,342333,357333,372333,386500,391500,391500,383333,381667,376667,372500,361083,367750,376333,387750,401083,415333,425333,423667
395061,175,"San Luis Obispo, CA",msa,CA,505833,501250,509583,519583,536000,532333,537333,542667,558167,554667,560000,561500,564000,562333,559000,564167,574167,576833,587667,586000,600000,586667,588167,573167,578500,564000,567333,579000,587000,588667,586667,584667,592333,587333,587667,583333,591333,593667,593667,579000,574667,580083,591750,618750,630000,646667,652083,667083,668750,655000,651667,678333,704167,724833,726833,741750,736083,737417,734417,746750,765083,776500,783333,794667,818000,842167,830833,810000,794167,777500,787500,780833,780000,770433,777433,801600,812833,823167,823167,821500
753875,176,"Crestview, FL",msa,FL,239817,238967,248967,258467,260833,264167,259633,259967,245083,245117,241783,254167,259067,265100,269100,269200,277000,279317,280317,275750,271933,274267,275833,269833,269833,263150,269550,266217,274067,277000,283667,287575,287575,281575,277333,282833,286833,286333,284167,286333,293400,306733,331050,351150,359483,355000,355000,355000,360000,361667,367500,375833,385833,380000,378000,366333,371333,371667,385000,395333,402667,402633,406467,425800,436650,442983,419650,408167,402500,400833,397333,390833,390833,393667,400333,416383,426217,428717,417667,422500
394851,177,"Merced, CA",msa,CA,224667,230333,225500,226833,228500,234583,244917,249917,250333,246333,246333,243000,247000,247000,250333,249833,251500,258167,259333,264833,264833,267833,263250,259417,260333,262750,263917,265167,271000,282000,282500,282167,280417,284417,280583,277333,279333,284333,284500,281167,279500,284333,290000,305000,312417,315750,313583,314500,314500,315083,320083,328833,339083,355583,366833,375083,373583,373583,371167,368000,371333,381833,395333,402000,408333,406333,406667,397000,393667,388667,378333,369167,361000,369500,380333,385917,387417,389083,397167,399333
395197,178,"Waco, TX",msa,TX,150983,149767,154933,158817,160150,165150,169150,174983,173067,175750,172417,171000,159000,165667,165667,178333,179667,187167,190333,190633,187617,188283,186117,185133,183633,185833,185667,188333,191417,198750,197750,202778,197112,198012,191483,190817,188050,186633,189800,190900,200733,207567,216150,216817,216067,222550,223383,224467,218417,218567,221900,229617,236300,244967,252833,257333,255667,247192,242508,246717,253692,257208,249250,250917,266250,274167,277833,270833,271000,275000,266667,255667,243333,248480,254297,259463,261400,271950,276783,272700
394447,179,"Cedar Rapids, IA",msa,IA,136750,133583,136750,138417,140733,142650,147150,148833,146167,144667,148000,146667,145083,139000,141000,144250,150833,154833,160667,161833,166250,160417,155667,150917,154417,156833,154492,157658,158658,165000,163333,166250,165917,168750,168667,165667,158833,154167,153500,159500,165333,169750,171750,173517,177100,179767,180592,178592,173758,175167,172333,176630,181130,192296,199833,205317,209317,214650,223000,232667,234500,232333,225333,234500,236667,258333,258250,264917,258000,256417,260417,252333,235667,212667,206000,218500,239167,244333,256833,256083
394348,180,"Atlantic City, NJ",msa,NJ,167333,160967,165967,167633,174650,177150,186633,190983,192817,186667,185250,180250,180583,179333,181000,185750,190583,193917,195500,194333,194333,191917,187750,191083,190167,191667,191433,193767,197517,200083,199417,200650,204150,206317,203667,196167,192333,190667,192150,197067,208400,217917,224333,229500,231833,237167,238000,243000,246000,246333,243000,241667,243333,248333,250000,250333,248667,244750,252733,252733,258650,258000,266333,266200,278533,280067,289867,279700,279000,279667,276500,279000,273317,272900,271233,276753,288837,295503,300000,307519
394412,181,"Bremerton, WA",msa,WA,310011,307473,308458,311593,312068,316083,316000,318667,310333,314983,313317,315317,306333,308667,318333,330667,340500,340500,345500,340000,340833,336983,330317,326317,321817,325150,326650,331000,347483,360817,368817,370667,372333,374333,371000,369333,371938,375272,376605,381333,384492,394158,406158,412000,414333,409667,422750,422750,422083,415000,428000,447983,464650,479150,489167,491767,492600,490933,495333,493500,494833,492833,502167,518317,534983,562467,552817,546150,509500,500000,493333,487000,480525,471525,483025,492817,507529,515696,520713,523333
395103,182,"Sioux Falls, SD",msa,SD,182700,179383,179017,179408,187008,192042,193467,198300,198300,199067,193700,191117,193717,193417,197833,198800,203967,208767,211800,212567,207933,205600,207000,201667,198667,199833,204833,211167,210667,218167,221483,224650,216817,212833,214000,219167,219500,211750,213000,215000,222750,225750,230083,233383,235967,236133,236167,235324,232474,232457,233967,244733,251417,262417,268000,274667,274667,270833,265583,261000,261817,262567,263817,268860,286693,303360,313333,309083,305583,303083,296583,293417,285400,280400,275400,280917,295000,306667,309667,323817
395065,183,"Santa Cruz, CA",msa,CA,678000,657667,678333,708333,733333,756000,751000,735333,730000,756000,786667,775727,739727,713894,734167,768833,796000,809333,803000,803333,803333,805000,798333,781667,781667,780000,803333,825000,838333,832417,809083,806917,778250,781583,777083,805500,815167,797333,806667,797000,824833,820000,851667,863333,890000,895000,908000,883000,899667,895000,920000,964000,1027333,1049833,1055833,1047500,1039000,979833,966500,962500,992667,1031000,1142667,1231667,1236667,1190000,1130000,1141667,1120000,1153333,1093333,1035000,968333,999167,1062500,1095833,1130833,1140000,1173333,1130833
394572,184,"Erie, PA",msa,PA,123317,118317,116650,123283,124583,130767,128467,134333,130833,131833,126333,122083,125250,124750,123917,120917,123750,127400,133267,134067,132707,128340,124540,121333,114000,111300,114267,120100,126800,133633,136467,139800,136333,132167,127500,126167,127000,125167,125667,128750,134583,138625,142208,144458,144917,147857,148273,147907,139967,132967,127667,129667,138333,144017,150350,155017,157333,155667,153967,154967,147233,140600,141100,146917,157583,162083,174000,171667,171833,170167,163500,165000,155833,159167,152500,155833,160833,172500,180000,184167
394924,185,"Norwich, CT",msa,CT,216333,216667,205333,205650,209650,226983,231667,230000,228333,230000,228000,224000,215667,219333,221667,225500,227833,229500,230667,229833,230167,226667,223500,219167,218500,215167,217500,221017,229517,237850,238500,241333,233667,232983,231317,231817,230417,226583,226417,232500,236167,245167,251500,260333,267000,267333,267300,262300,259300,259333,254500,270167,275167,290000,286483,290483,292150,286500,281167,281167,287833,285500,285667,281833,292167,300333,306667,308333,306667,314300,307300,299383,290750,294750,300667,301667,311333,325000,335500,339167
394323,186,"Amarillo, TX",msa,TX,150983,153733,149500,150500,152050,159633,159467,159083,154083,157583,158500,158500,158000,157167,158833,156167,159833,163167,163667,163500,166333,165750,161367,157003,160920,164636,164500,162833,164667,168142,173142,171808,171667,169833,170167,171833,168250,167250,164500,169917,178583,190167,195167,198245,195645,197645,198200,196717,192217,192217,197467,206633,213333,218667,220333,220333,220000,218667,212333,204500,199167,202100,205017,218350,221750,232333,235667,240667,232667,224333,219000,225333,223833,221667,217000,221833,226000,228333,226667,230000
